file,class,method,variable,usage
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"collectMemoryStatistics/1[Map<java.lang.String,java.lang.String>]",JMX_GARBAGE_COLLECTOR_MBEAN,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"collectMemoryStatistics/1[Map<java.lang.String,java.lang.String>]",JMX_PORT_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"collectMemoryStatistics/1[Map<java.lang.String,java.lang.String>]",JMX_USER_PASSWORD_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"collectMemoryStatistics/1[Map<java.lang.String,java.lang.String>]",JMX_HOST_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"purgeQueue/3[ConnectionFactory,java.lang.String,long]",LOGGER,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],SESSIONS_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],TIMEOUT_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_PROPERTIES_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],MESSAGE_SIZE_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_USER_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],PRODUCERS_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_HOST_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],RESULTS_FILE_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],TRANSACTED_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_PROPERTIES_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],PERSISTENT_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],TIMEOUT_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],CONNECTIONS_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],TRANSACTED_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],RESULTS_FILE_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_GARBAGE_COLLECTOR_MBEAN,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_PORT_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],PERSISTENT_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_PORT_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_USER_PASSWORD_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],MESSAGE_COUNT_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_CONNECTION_FACTORY_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_DESTINATION_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_CONNECTION_FACTORY_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],SESSIONS_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],PRODUCERS_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JNDI_DESTINATION_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],CONNECTIONS_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],MESSAGE_COUNT_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],MESSAGE_SIZE_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,main/1[java.lang.String[]],JMX_HOST_ARG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12301.java,MemoryConsumptionTestClient,"openConnectionsAndSessions/4[int,int,boolean,ConnectionFactory]",LOGGER,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/557.java,SessionAttributeElement,SessionAttributeElement/1[java.lang.String],header,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/557.java,SessionAttributeElement,"addElement/5[CharArrayWriter,Date,Request,Response,long]",header,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,MongoStoragePluginConfig/1[java.lang.String],clientURI,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,MongoStoragePluginConfig/1[java.lang.String],connection,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,equals/1[java.lang.Object],connection,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,getHosts/0,clientURI,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,getConnection/0,connection,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,hashCode/0,connection,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,getMongoCrendials/0,clientURI,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9498.java,MongoStoragePluginConfig,getMongoOptions/0,clientURI,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getRule/0,rule,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getFragmentKeyword_1_0/0,cFragmentKeyword_1_0,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getAlternatives/0,cAlternatives,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getGroup_0/0,cGroup_0,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getIncludeKeyword_0_0/0,cIncludeKeyword_0_0,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9147.java,Scenario5BodyElements,getGroup_1/0,cGroup_1,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7472.java,CompositeConversionService,"canConvert/2[TypeDescriptor,TypeDescriptor]",delegates,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7472.java,CompositeConversionService,"convert/3[java.lang.Object,TypeDescriptor,TypeDescriptor]",delegates,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7472.java,CompositeConversionService,CompositeConversionService/1[List<ConversionService>],delegates,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7112.java,Neo4jPersistentProperty,"Neo4jPersistentProperty/4[ClassInfo,Property,PersistentEntity<?,Neo4jPersistentProperty>,SimpleTypeHolder]",logger,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7112.java,Neo4jPersistentProperty,"Neo4jPersistentProperty/4[ClassInfo,Property,PersistentEntity<?,Neo4jPersistentProperty>,SimpleTypeHolder]",propertyType,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7112.java,Neo4jPersistentProperty,getPropertyType/0,propertyType,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7112.java,Neo4jPersistentProperty,usePropertyAccess/0,logger,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13795.java,InvalidStateTransitionException,getEvent/0,event,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13795.java,InvalidStateTransitionException,"InvalidStateTransitionException/2[java.lang.Enum<?>,java.lang.Enum<?>]",currentState,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13795.java,InvalidStateTransitionException,"InvalidStateTransitionException/2[java.lang.Enum<?>,java.lang.Enum<?>]",event,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13795.java,InvalidStateTransitionException,getCurrentState/0,currentState,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/534.java,SupplementingParser,"SupplementingParser/3[MediaTypeRegistry,MetadataPolicy,Collection<? extends Parser>]",allowedPolicies,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",numAdvanced,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",columnSelectorFactory,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",maxRowIndex,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",filterMatcher,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",time,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",cursorIterable,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",currEntry,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,"IncrementalIndexCursor/6[VirtualColumns,boolean,Filter,Interval,Interval,Granularity]",emptyRange,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advanceUninterruptibly/0,baseIter,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advanceUninterruptibly/0,filterMatcher,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advanceUninterruptibly/0,done,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advanceUninterruptibly/0,currEntry,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,getColumnSelectorFactory/0,columnSelectorFactory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,getTime/0,time,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advance/0,baseIter,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advance/0,filterMatcher,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advance/0,done,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,advance/0,currEntry,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,numAdvanced,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,baseIter,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,filterMatcher,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,done,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,cursorIterable,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,currEntry,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,reset/0,emptyRange,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,isDone/0,done,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7721.java,IncrementalIndexCursor,beyondMaxRowIndex/1[int],maxRowIndex,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5424.java,NullSafeFunction,"NullSafeFunction/2[Function<? super T,? extends V>,V]",function,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5424.java,NullSafeFunction,"NullSafeFunction/2[Function<? super T,? extends V>,V]",nullValue,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5424.java,NullSafeFunction,valueOf/1[T],function,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5424.java,NullSafeFunction,valueOf/1[T],nullValue,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,register/1[java.lang.Class<? extends PipelineOptions>],registeredOptions,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,"validateWellFormed/2[java.lang.Class<T>,Set<java.lang.Class<? extends PipelineOptions>>]",interfaceCache,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,"validateWellFormed/2[java.lang.Class<T>,Set<java.lang.Class<? extends PipelineOptions>>]",combinedCache,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,Cache/0,supportedPipelineRunners,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,validateWellFormed/1[java.lang.Class<T>],registeredOptions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,getPropertyDescriptors/1[Set<java.lang.Class<? extends PipelineOptions>>],combinedCache,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,getSupportedPipelineRunners/0,supportedPipelineRunners,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14112.java,PipelineOptionsFactory$Cache,getSupportedRunners/0,supportedPipelineRunners,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"evaluateExpression/2[Expression,java.lang.Object[]]",evaluationContextProvider,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"evaluateExpression/2[Expression,java.lang.Object[]]",parameters,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"create/2[ParameterBinding,DeclaredQuery]",parser,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"ExpressionBasedQueryParameterSetterFactory/3[SpelExpressionParser,QueryMethodEvaluationContextProvider,Parameters<?,?>]",parser,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"ExpressionBasedQueryParameterSetterFactory/3[SpelExpressionParser,QueryMethodEvaluationContextProvider,Parameters<?,?>]",evaluationContextProvider,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1404.java,QueryParameterSetterFactory$ExpressionBasedQueryParameterSetterFactory,"ExpressionBasedQueryParameterSetterFactory/3[SpelExpressionParser,QueryMethodEvaluationContextProvider,Parameters<?,?>]",parameters,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/4[int,int,int,boolean]",lineno,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/4[int,int,int,boolean]",lineStart,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/4[int,int,int,boolean]",imprecise,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/4[int,int,int,boolean]",lineEnd,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/3[int,int,int]",lineno,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/3[int,int,int]",lineStart,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/3[int,int,int]",imprecise,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6125.java,CtagsReader$CpatIndex,"CpatIndex/3[int,int,int]",lineEnd,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,withStreamKey/1[SK],recordId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,withStreamKey/1[SK],value,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,getId/0,recordId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,withId/1[RecordId],stream,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,withId/1[RecordId],value,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,getStream/0,stream,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,"ObjectBackedRecord/3[S,RecordId,V]",recordId,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,"ObjectBackedRecord/3[S,RecordId,V]",stream,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,"ObjectBackedRecord/3[S,RecordId,V]",value,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,getValue/0,value,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,toString/0,recordId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7349.java,StreamRecords$ObjectBackedRecord,toString/0,value,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,getEndRow/0,endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,RowRange/1[TRowRange],startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,RowRange/1[TRowRange],endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,"RowRange/2[Text,Text]",startRow,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,"RowRange/2[Text,Text]",endRow,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toThrift/0,startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toThrift/0,endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toString/0,startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toString/0,endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toRange/0,startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,toRange/0,endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,RowRange/1[KeyExtent],startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,RowRange/1[KeyExtent],endRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10658.java,RowRange,getStartRow/0,startRow,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,setValue/1[ByteBuffer],path,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,setValue/1[ByteBuffer],column,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,setValue/1[ByteBuffer],row,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,path/0,path,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,"CounterMark/3[Row,ColumnMetadata,CellPath]",path,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,"CounterMark/3[Row,ColumnMetadata,CellPath]",column,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,"CounterMark/3[Row,ColumnMetadata,CellPath]",row,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,column/0,column,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,value/0,path,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,value/0,column,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,value/0,row,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11483.java,CounterMark,clustering/0,row,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12478.java,BuildBinsUDAFEvaluator$BuildBinsAggregationBuffer,estimate/0,histogram,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12478.java,BuildBinsUDAFEvaluator$BuildBinsAggregationBuffer,estimate/0,quantiles,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],contentUrl,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],ref,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],peopleIds,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],placeId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],pageId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[ShareContent.Builder],hashtag,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[Parcel],contentUrl,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[Parcel],ref,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14390.java,ShareContent,ShareContent/1[Parcel],peopleIds,1
