file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,createIdentifier/1[ClassOrInterfaceTypeDetails],false,22,2,0,0,0,1,4,4,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getEmbeddedIdMutatorMethodName/0,false,1044,3,0,0,0,4,6,16,1,3,0,6,0,0,2,0,0,0,2,1,3,1,2,0,0,0,15,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getCollaboratingType/2[JavaType,Set<ClassOrInterfaceTypeDetails>]",false,252,3,0,0,0,4,5,10,1,2,2,5,0,0,1,0,0,0,1,0,3,0,2,0,0,0,17,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getEmbeddedFieldMutatorMethodName/2[JavaSymbolName,JavaSymbolName]",false,1035,1,0,0,0,1,3,3,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getEmbeddedIdMutatorMethod/1[Set<ClassOrInterfaceTypeDetails>],false,851,9,0,0,0,5,22,33,3,14,1,22,3,1,1,0,0,0,7,2,14,2,2,0,0,0,48,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getCreateFactoryMethodName/0,false,1026,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getTypeStr/1[JavaType],false,972,2,0,0,0,15,7,27,1,2,1,7,0,0,0,0,0,0,9,1,9,6,1,0,0,0,7,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getJavaType/1[String],false,28,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getEntityType/0,false,1064,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getFieldMutatorMethods/0,false,694,9,0,0,0,4,13,19,1,7,0,13,0,0,1,0,0,0,0,0,7,0,2,0,0,0,25,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,addCollaboratingFieldsToBuilder/1[Set<ClassOrInterfaceTypeDetails>],false,123,10,0,0,0,5,17,23,0,6,1,17,0,0,1,2,0,0,3,1,6,0,3,0,0,0,40,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getFieldInitializerForRelatedEntity/4[FieldMetadata,JpaEntityFactoryMetadata,Set<?>,Set<ClassOrInterfaceTypeDetails>]",false,669,3,0,0,0,5,8,17,4,3,4,8,1,1,0,2,0,0,5,0,3,2,2,0,0,0,38,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getCreateMethod/0,false,265,8,0,0,0,7,16,34,2,11,0,16,0,0,1,1,0,0,3,0,12,0,2,0,0,0,58,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"JpaEntityFactoryMetadata/9[String,JavaType,PhysicalTypeMetadata,JavaType,MemberDetails,Map<FieldMetadata,JpaEntityFactoryMetadata>,List<EmbeddedHolder>,Set<ClassOrInterfaceTypeDetails>,EmbeddedIdHolder]",true,77,7,0,0,0,7,17,35,0,3,9,17,2,1,5,0,0,0,2,0,9,0,2,0,0,0,44,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getEmbeddedClassMutatorMethod/1[EmbeddedHolder],false,818,5,0,0,0,3,15,17,2,5,1,15,0,0,1,0,0,0,6,0,5,3,1,0,0,0,39,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getGovernorType/0,false,1073,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getMetadataIdentiferType/0,false,33,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getDecimalMinAndDecimalMaxBody/4[FieldMetadata,AnnotationMetadata,AnnotationMetadata,String]",false,354,3,0,0,0,10,13,53,1,7,4,13,0,0,0,6,0,0,45,0,7,12,2,0,0,0,44,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getPath/1[String],false,37,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,getEmbeddedHolders/0,false,1040,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getFieldInitializer/3[FieldMetadata,JpaEntityFactoryMetadata,Set<ClassOrInterfaceTypeDetails>]",false,460,9,0,0,0,53,33,190,1,14,3,33,1,1,0,11,0,4,88,17,61,33,5,0,0,0,75,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,generateDefaultCreateMethodBody/1[InvocableMemberBodyBuilder],false,323,1,0,0,0,2,5,7,0,0,1,5,0,0,1,0,0,0,3,0,0,0,1,0,0,0,13,2,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getFieldValidationBody/4[FieldMetadata,String,JavaSymbolName,boolean]",false,725,8,0,0,0,25,25,74,1,13,4,25,0,0,0,9,0,0,36,0,17,8,4,0,0,0,54,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,toString/0,false,1089,3,0,0,0,1,3,10,1,1,0,3,1,0,0,0,0,0,6,0,1,0,0,0,0,0,5,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13380.java,JpaEntityFactoryMetadata,"getMinAndMaxBody/2[FieldMetadata,String]",false,898,5,0,0,0,10,15,55,1,9,2,15,0,0,0,6,0,0,45,0,9,12,2,0,0,0,43,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,"update/2[Graphics,JComponent]",false,52,2,0,0,0,2,3,5,0,1,2,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,14,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,getMinimumSize/1[JComponent],false,119,2,0,0,0,2,3,7,1,2,1,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,getMaximumSize/1[JComponent],false,134,2,0,0,0,2,3,7,1,2,1,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,"contains/3[JComponent,int,int]",false,40,1,0,0,0,2,3,7,1,2,3,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,23,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,createUI/1[JComponent],false,66,3,1,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,9,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,"getAccessibleChild/2[JComponent,int]",false,164,2,0,0,0,2,3,7,1,2,2,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,25,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,installUI/1[JComponent],false,74,1,0,0,0,2,3,5,0,1,1,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,15,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,getUIs/0,false,22,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,uninstallUI/1[JComponent],false,83,1,0,0,0,2,3,5,0,1,1,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,15,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,getPreferredSize/1[JComponent],false,104,2,0,0,0,2,3,7,1,2,1,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,getAccessibleChildrenCount/1[JComponent],false,149,1,0,0,0,2,3,7,1,2,1,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11052.java,MultiSpinnerUI,"paint/2[Graphics,JComponent]",false,92,2,0,0,0,2,3,5,0,1,2,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,14,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7902.java,ConnectionLoadBalanceServer$CommunicateAction,run/0,false,116,2,2,0,2,8,13,39,0,2,0,13,0,0,1,2,2,0,9,1,4,1,4,0,0,0,41,1,6,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7902.java,ConnectionLoadBalanceServer$CommunicateAction,stop/0,false,111,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7902.java,ConnectionLoadBalanceServer$CommunicateAction,CommunicateAction/1[LoadBalanceProtocol],true,107,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,takeHeapHistogram/0,false,287,4,0,0,0,9,7,30,2,3,0,7,0,0,0,1,1,0,1,0,3,0,4,0,0,0,38,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"printThreads/3[java.lang.StringBuilder,ThreadMXBean,ThreadInfo[]]",false,154,3,5,2,3,4,3,13,0,1,3,3,3,3,1,1,0,0,0,0,1,0,3,0,0,0,18,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,isReadOnlyConnection/0,false,58,2,1,0,1,4,3,17,1,1,0,3,1,2,0,2,1,0,0,1,3,0,4,0,0,0,16,32,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getSystemProperties/0,false,43,3,2,1,1,3,5,15,3,2,0,5,1,2,0,1,1,0,1,0,2,0,2,0,0,0,12,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,takeHeapDump/1[java.lang.String],false,262,2,1,0,1,3,3,14,3,1,1,3,1,2,0,1,1,0,1,0,1,0,2,0,0,0,20,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,JmxSupport/1[JmxModel],true,22,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getThreadBean/0,false,75,3,4,3,1,2,2,7,2,1,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"printMonitors/3[java.lang.StringBuilder,MonitorInfo[],int]",false,227,2,2,1,1,4,3,11,0,0,3,3,1,1,1,2,0,0,2,0,0,0,3,0,0,0,12,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"print15Thread/2[java.lang.StringBuilder,ThreadInfo]",false,239,1,1,1,0,4,9,14,0,0,2,9,0,0,1,2,0,0,9,0,0,5,2,0,0,0,14,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,hasDumpAllThreads/0,false,325,2,3,3,0,6,7,22,1,2,0,7,0,0,1,2,1,0,2,0,4,0,6,0,0,0,17,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,takeThreadDump/0,false,126,7,4,0,4,4,12,27,3,6,0,12,4,7,0,1,1,0,10,1,7,2,2,0,0,0,29,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"setFlagValue/2[java.lang.String,java.lang.String]",false,318,2,1,0,1,2,2,6,0,1,2,2,1,2,0,1,0,0,0,0,1,0,1,0,0,0,13,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,takeThreadDump/1[long[]],false,107,6,3,0,3,3,7,18,2,4,1,7,3,5,0,1,0,0,2,1,5,1,1,0,0,0,23,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getRuntime/0,false,26,3,2,1,1,2,2,7,2,1,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,9,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"printLock/2[java.lang.StringBuilder,LockInfo]",false,255,1,2,2,0,1,4,5,0,2,2,4,0,0,0,0,0,0,3,0,2,1,0,0,0,0,9,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getJvmMXBeans/0,false,34,1,3,3,0,3,2,8,1,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,9,34,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,"print16Thread/3[java.lang.StringBuilder,ThreadMXBean,ThreadInfo]",false,168,5,3,1,2,14,21,58,0,6,3,21,2,2,2,6,0,0,22,5,7,4,4,0,0,0,37,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getHotSpotDiagnostic/0,false,83,3,4,3,1,5,7,21,2,1,0,7,1,1,0,1,1,0,1,0,3,1,3,0,0,0,38,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8839.java,JmxSupport,getFlagValue/1[java.lang.String],false,276,3,1,0,1,3,3,10,2,2,1,3,1,2,0,2,0,0,0,0,2,0,2,0,0,0,15,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2891.java,PreferencesInitializer,initializeDefaultPreferences/0,false,4,1,0,0,0,1,5,8,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,peek/0,false,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,init/1[Configuration],false,13,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,add/1[Event],false,19,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,pollBatch/0,false,25,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,size/0,false,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,poll/0,false,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,getBatchSize/0,false,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,clear/0,false,61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7020.java,EventQueue,isEmpty/0,false,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin$Anonymous1,parse/0,false,13,3,0,0,0,3,6,14,2,2,0,6,0,0,0,1,0,1,0,1,6,0,1,0,0,0,23,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin$Anonymous1,addDebugInfo/1[NamedList<java.lang.Object>],false,40,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin$Anonymous1,getHighlightQuery/0,false,35,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin$Anonymous1,getDefaultHighlightFields/0,false,30,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,addAll/1[ImmutableBitSet],false,995,2,5,4,1,2,1,6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,removeAll/1[ImmutableBitSet],false,1020,2,2,1,1,2,1,6,1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,build/1[ImmutableBitSet],false,935,2,3,1,2,2,2,6,2,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,49,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,addAll/1[java.lang.Iterable<java.lang.Integer>],false,1003,1,1,0,1,2,1,6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,"set/2[int,int]",false,1028,2,1,0,1,7,2,28,1,5,2,2,0,0,1,1,0,0,0,4,10,5,3,0,0,0,30,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,set/1[int],false,942,2,7,6,1,3,2,11,1,1,1,2,0,0,0,1,0,0,1,2,3,2,1,0,0,0,15,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,isEmpty/0,false,1060,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,intersect/1[ImmutableBitSet],false,1064,2,2,1,1,2,2,7,0,2,1,2,1,1,1,0,0,0,0,1,3,0,1,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,trim/1[int],false,954,0,2,2,0,5,1,14,1,0,1,1,0,0,1,3,0,0,0,5,2,1,1,0,0,0,16,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,wouldEqual/1[ImmutableBitSet],false,979,1,3,3,0,2,1,6,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,cardinality/0,false,987,1,1,0,1,2,1,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,16,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,Builder/1[long[]],true,906,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,build/0,false,913,2,8,7,1,2,0,8,2,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,23,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,addAll/1[ImmutableIntList],false,1011,2,1,0,1,2,3,6,1,1,1,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,17,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10320.java,ImmutableBitSet$Builder,clear/1[int],false,968,2,3,1,2,2,2,8,1,1,1,2,1,1,0,0,0,1,0,1,2,1,1,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3486.java,GrantPermissions,run/0,false,13,0,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1531.java,SynchronossFilePart,filename/0,false,14,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1531.java,SynchronossFilePart,transferTo/1[Path],false,19,4,0,0,0,9,9,37,2,5,1,9,0,0,1,2,3,2,0,2,8,1,3,0,0,0,22,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1531.java,SynchronossFilePart,toString/0,false,58,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1531.java,SynchronossFilePart,"SynchronossFilePart/4[HttpHeaders,java.lang.String,StreamStorage,DataBufferFactory]",true,8,3,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1596.java,ControllerLiveInstanceChangeListener$Anonymous1,run/0,false,25,1,15,0,15,2,2,8,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,14,1,1,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,getRepeatable/0,false,1279,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,complete/0,false,1250,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,isMetadataForAnnotationType/0,false,1269,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,getTarget/0,false,1274,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,getAnnotationElementsWithDefault/0,false,1264,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14396.java,Annotate$AnnotationTypeMetadata$Anonymous3,getAnnotationElements/0,false,1259,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
